node,in_degree,out_degree,degree_ratio,degree_balance,in_amount_sum,out_amount_sum,flow_passthrough,pagerank,clustering_coefficient,cycle_participation,reciprocity,fan_in_concentration,txn_velocity,burst_ratio,amount_cv,counterparty_amount_cv,repeat_ratio,community_internal_ratio,louvain_community,split,ring_id,ring_type,rings_attributed,ring_types_attributed,is_mule
UPI_00196,4,7,1.75,0.5714285714285714,299708.45,139832.7,0.4665624094978268,0.3849276455034632,0.0,0.0,0.2222222222222222,0.4722547547734363,0.018243430513384947,0.038461538461538464,1.5566317493948636,1.2545143096920028,2.8891435838383126,0.11512415349887133,11,train,-1,organic,,,0
UPI_00197,4,7,1.75,0.5714285714285714,133260.46,63158.02,0.4739441755195979,0.3301323046644259,0.018867924528301886,0.0,0.2222222222222222,0.5451499899848865,0.023222115429160528,0.030303030303030304,2.6620982043658743,2.2081847828170096,3.6669899333332427,0.12395709177592372,21,train,-1,organic,,,0
UPI_00198,2,5,2.5,0.4,99979.85,62246.2,0.6225874013114198,0.2975719517779152,0.0,0.0,0.0,0.7181174932930825,0.013555489608516989,0.125,1.2084046897171017,1.1879745362758765,2.285915802597346,0.12642986152919927,6,train,-1,organic,,,0
UPI_00199,2,9,4.5,0.2222222222222222,79675.83,189088.0,0.42136906743079444,0.2631951489518467,0.027777777777777776,0.0,0.1,0.6548146740284386,0.03618407138648232,0.041666666666666664,1.8159257917706446,1.5548711297596767,4.800423185454427,0.12260967379077616,20,train,-1,organic,,,0
UPI_00200,34,3,0.08823529411764706,0.08823529411764706,558918.19,1434594.0,0.3896002581529329,3.0299425843484227,0.00975975975975976,0.34375,0.0,0.08213959575728794,0.15032790500966006,0.014084507042253521,3.77388957852023,2.8984646577668625,5.757264293365952,0.13090257023311416,5,train,-1,organic,,,0
UPI_00201,2,7,3.5,0.2857142857142857,279877.47,86220.33,0.3080645610835411,0.321915059079681,0.0,0.0,0.125,0.8805521564226402,0.023987458678169878,0.030303030303030304,2.806698702560319,2.0117810463151917,4.125363674999899,0.10630407911001236,13,train,-1,organic,,,0
UPI_00202,2,6,3.0,0.3333333333333333,213494.53,137010.65,0.6417524972747486,0.27989688430872117,0.037037037037037035,0.0,0.14285714285714285,0.9324146249001448,0.018559609340845162,0.04,1.9075512616484531,1.613675015516335,3.571743441558354,0.1407942238267148,2,train,-1,organic,,,0
UPI_00203,4,6,1.5,0.6666666666666666,562727.65,186137.39,0.3307770461416977,0.34779949682357536,0.12222222222222222,0.0,0.0,0.45178788833649897,0.016466007169682856,0.09523809523809523,1.7865390076080117,1.6316033041865472,2.100185143636312,0.145478374836173,30,train,-1,organic,,,0
UPI_00204,1,6,6.0,0.16666666666666666,185016.31,81727.1,0.44172918918918924,0.2435397953398505,0.023809523809523808,0.0,0.0,1.0,0.016235844104971177,0.047619047619047616,2.1312727157062903,1.744224608054305,3.000264490909017,0.11376146788990826,15,train,-1,organic,,,0
UPI_00205,3,7,2.3333333333333335,0.42857142857142855,62877.56,58489.32,0.9302096544695081,0.3537022922658016,0.0,0.0,0.25,0.4310084174017949,0.020362618004199473,0.037037037037037035,1.0382228847783268,1.0553279580516797,3.3752975522726443,0.12642986152919927,6,train,-1,organic,,,0
UPI_00206,3,4,1.3333333333333333,0.75,453153.96,129733.87,0.28629092708918885,1.1628092448638854,0.0,0.2857142857142857,0.0,0.37120930778517086,0.019164302346444055,0.037037037037037035,1.2976345921549912,1.3324835410665599,3.857482916883022,0.12395709177592372,21,train,-1,organic,,,0
UPI_00207,1,5,5.0,0.2,170014.99,65789.0,0.38695999999999997,0.24322241648606138,0.0,0.0,0.0,1.0,0.008823291528904858,0.08333333333333333,1.5652457939020226,1.5804371606928336,2.000176327272678,0.145478374836173,30,train,-1,organic,,,0
UPI_00208,1,6,6.0,0.16666666666666666,176015.52,181164.92,0.9715761532153513,0.25696203561111375,0.047619047619047616,0.5,0.0,1.0,0.01322210981615146,0.1111111111111111,1.4047908555438309,1.3135707072647969,2.571655277922015,0.11512415349887133,11,train,-1,organic,,,0
UPI_00209,2,2,1.0,1.0,2004877.83,2243156.52,0.893775274344432,3.071959721372827,0.0,1.0,0.0,0.525692357496679,0.013168843291410364,0.058823529411764705,0.27451534315680937,0.26119791183157887,4.250374695454441,0.3680672268907563,31,train,-1,organic,,,0
UPI_00210,1,8,8.0,0.125,212018.69,186730.65,0.8807273113207548,0.24579742636011256,0.0,0.0,0.0,1.0,0.026646796709614066,0.05555555555555555,2.176617877285596,1.777086049807988,4.000352654545356,0.12395709177592372,21,train,-1,organic,,,0
UPI_00211,1,4,4.0,0.25,111009.79,67342.55,0.6066361261261262,0.2435397953398505,0.0,0.0,0.0,1.0,0.013440435153853453,0.058823529411764705,1.6072698562501384,1.4332614165445734,3.4002997563635526,0.11626248216833096,29,train,-1,organic,,,0
UPI_00212,2,6,3.0,0.3333333333333333,128642.86,169153.02,0.7605117498356817,0.2967062741198758,0.018518518518518517,0.0,0.14285714285714285,0.7522713906723661,0.020132171144963462,0.07692307692307693,1.4942828727708544,1.16435092532419,3.714613179220688,0.10888252148997135,12,train,-1,organic,,,0
UPI_00213,1,4,4.0,0.25,106009.35,76957.96,0.7259545283018868,0.24323651184103853,0.0,0.0,0.0,1.0,0.01189435546753313,0.07142857142857142,1.309540287693296,1.2472728809270757,2.8002468581817492,0.12661498708010335,14,train,-1,organic,,,0
UPI_00214,1,4,4.0,0.25,120319.28,330595.35,0.3639472709567019,0.6195614519070926,0.0,0.8,0.0,1.0,0.02076976240903779,0.034482758620689655,0.7977299440003578,0.6667117430122174,5.800511349090766,0.10630407911001236,13,train,-1,organic,,,0
UPI_00215,2,4,2.0,0.5,151315.19,22970.57,0.15180614116747418,0.26353667321226154,0.0,0.0,0.2,0.9829394225913519,0.010757115682619669,0.06666666666666667,2.1465387000947076,1.7328473958579418,3.000264490909017,0.12611377655928718,32,train,-1,organic,,,0
UPI_00216,1,4,4.0,0.25,242021.34,45378.35,0.18749731404958678,0.24285468123492607,0.0,0.0,0.0,1.0,0.014758093664245627,0.05555555555555555,2.3375020127963606,1.7668467427065,3.6003173890908204,0.110055423594616,17,train,-1,organic,,,0
UPI_00217,2,3,1.5,0.6666666666666666,154978.29,152124.25,0.981584249257395,2.5582371765917835,0.05,1.0,0.0,0.5372376672287291,0.021464958763223616,0.06896551724137931,1.297651136963412,1.2968197081638226,5.800511349090766,0.13090257023311416,5,train,-1,organic,,,0
UPI_00218,1,6,6.0,0.16666666666666666,205018.07,87656.36,0.42755429268292683,0.2435397953398505,0.0,0.0,0.0,1.0,0.010858949897779694,0.07692307692307693,1.5550723533038393,1.7091450875599241,1.857306589610344,0.12611377655928718,32,train,-1,organic,,,0
UPI_00219,2,5,2.5,0.4,404445.7,550615.15,0.7345342827818782,0.5006515466697202,0.0,0.0,0.0,0.787033202339467,0.01725065882487728,0.045454545454545456,0.8051814860484565,0.9900295073953441,3.143134228571351,0.12321792260692464,7,train,6,layered_fanin,6,layered_fanin,1
UPI_00220,2,5,2.5,0.4,42409.04,80776.53,0.5250168349626424,0.2901112144046445,0.0,0.0,0.0,0.9359170318892833,0.01606764119886027,0.1,1.0849664987781487,1.1037021786678116,2.857394753246683,0.12321792260692464,7,train,-1,organic,,,0
UPI_00221,3,7,2.3333333333333335,0.42857142857142855,69467.09,55364.69,0.796991605501622,1.5016004148868376,0.0,0.25,0.25,0.4502041584797788,0.025468779521103713,0.058823529411764705,1.2073596686970804,1.2917644786111107,4.250374695454441,0.11626248216833096,29,train,-1,organic,,,0
UPI_00222,3,6,2.0,0.5,136568.88,67720.54,0.49587095014793847,0.3241577476535802,0.0,0.0,0.2857142857142857,0.6092362057389206,0.018923503355080536,0.07692307692307693,1.6545891044725884,1.640900767818891,3.714613179220688,0.11402027027027027,0,train,-1,organic,,,0
UPI_00223,2,7,3.5,0.2857142857142857,346090.13,74033.82,0.21391484507785105,0.4735358695440138,0.02857142857142857,0.25,0.125,0.9036662137834042,0.0210775459765769,0.06666666666666667,2.3036612658929143,1.9710239390438182,3.7503306136362715,0.110055423594616,17,train,-1,organic,,,0
UPI_00224,5,3,0.6,0.6,4031157.27,2722364.54,0.6753307697904976,5.145031946235096,0.017857142857142856,1.0,0.0,0.2676173901018991,0.032476059669839026,0.045454545454545456,0.438789034855166,0.5088242478126143,5.500484899999865,0.3680672268907563,31,train,-1,organic,,,0
UPI_00225,2,6,3.0,0.3333333333333333,209434.09,84315.69,0.4025881926769267,0.3592082886125106,0.05555555555555555,0.5,0.14285714285714285,0.9633034459870964,0.016233409768905256,0.08695652173913043,1.717344569565108,1.4804593325231672,3.286003966233685,0.11764705882352941,18,train,-1,organic,,,0
UPI_00226,5,3,0.6,0.6,3678536.88,2529615.01,0.6876687905424498,5.019485201822586,0.05357142857142857,1.0,0.0,0.3470390613264538,0.028212541532681584,0.05,0.49432828757233527,0.7524433299124584,5.000440818181695,0.3680672268907563,31,train,-1,organic,,,0
UPI_00227,4,8,2.0,0.5,204586.64,172578.79,0.8435487166652162,1.597642170395441,0.015384615384615385,0.2,0.09090909090909091,0.8145022732458537,0.027306398799452004,0.02564102564102564,2.1413927497817715,1.9435802909237034,3.545767125619747,0.12642986152919927,6,train,-1,organic,,,0
UPI_00228,11,16,1.4545454545454546,0.6875,514435.25,549363.98,0.936419695382736,2.448548230605993,0.10256410256410256,0.6,0.0,0.4055566518779365,0.04981534715959612,0.02857142857142857,2.8039585843993735,2.445044210345125,2.5928211649831012,0.12547528517110265,28,train,-1,organic,,,0
UPI_00229,1,6,6.0,0.16666666666666666,132011.64,129926.22,0.9842028030303032,0.2435397953398505,0.0,0.0,0.0,1.0,0.015149009444144972,0.05,1.5955871926906462,1.1405032839291545,2.857394753246683,0.12436224489795919,8,train,-1,organic,,,0
UPI_00230,2,6,3.0,0.3333333333333333,172763.91,45930.32,0.2658559822280553,0.341925162686431,0.0,0.0,0.14285714285714285,0.8632945831768233,0.016316111979289418,0.05,2.157828635814316,1.6683533802819284,2.857394753246683,0.12547528517110265,28,train,-1,organic,,,0
UPI_00231,2,6,3.0,0.3333333333333333,239059.69,66234.47,0.2770624679811154,1.332582319452906,0.0,0.3333333333333333,0.0,0.6889906424708108,0.014081920704443737,0.05555555555555555,1.6823488714112524,1.6787214317531662,2.2501983681817626,0.13090257023311416,5,train,-1,organic,,,0
UPI_00232,2,4,2.0,0.5,237008.38,137386.02,0.5796673486857892,0.2917250308070943,0.0,0.0,0.2,0.8889230860468196,0.015808255143673105,0.047619047619047616,1.7513290043507745,1.3941566174116051,4.200370287272624,0.11764705882352941,18,train,-1,organic,,,0
UPI_00233,3,7,2.3333333333333335,0.42857142857142855,144065.15,165427.42,0.8708661915241889,0.37381687679510517,0.0,0.0,0.25,0.7738773794371271,0.025296704091597216,0.058823529411764705,1.7526699444584046,1.283650773678612,4.250374695454441,0.13686313686313686,22,train,-1,organic,,,0
UPI_00234,2,4,2.0,0.5,139936.46,49306.37,0.3523482584703767,0.3052827566799878,0.0,0.0,0.2,0.7766209186148785,0.012692598055828922,0.0625,1.5883596187899405,1.4888399913760284,3.200282123636285,0.1407942238267148,2,train,-1,organic,,,0
UPI_00235,2,9,4.5,0.2222222222222222,173323.1,114713.39,0.6618471111113162,0.2816872774065101,0.018518518518518517,0.0,0.1,0.8780202951735605,0.028605692969932435,0.05,2.447755667937031,1.8353636161053408,4.000352654545356,0.11764705882352941,18,train,-1,organic,,,0
UPI_00236,5,4,0.8,0.8,4087458.06,3233276.42,0.7910237541591646,11.115116186739986,0.013888888888888888,0.8888888888888888,0.0,0.25129778966059957,0.0364386583799863,0.038461538461538464,0.3999400372317877,0.4220367689381232,5.778287167676625,0.3680672268907563,31,train,-1,organic,,,0
UPI_00237,4,6,1.5,0.6666666666666666,257668.69,62167.35,0.24126855157097934,0.3733930983960719,0.0,0.2857142857142857,0.42857142857142855,0.8769706026578575,0.022537058921888495,0.06451612903225806,2.817201990273198,2.129816608954809,4.428961867532359,0.11764705882352941,18,train,-1,organic,,,0
UPI_00238,1,4,4.0,0.25,68006.0,34998.37,0.5146364705882353,0.24328858614406598,0.0,0.0,0.0,1.0,0.009540307356902014,0.08333333333333333,1.3544609866935333,1.2435614281814789,2.4002115927272136,0.12611377655928718,32,train,-1,organic,,,0
UPI_00239,4,11,2.75,0.36363636363636365,285345.2,211599.18,0.7415550712261546,0.36017286292118855,0.0,0.16666666666666666,0.25,0.7504352091286691,0.033046878373926676,0.045454545454545456,2.2580614608978635,1.9396327591913665,3.6669899333332427,0.13686313686313686,22,train,-1,organic,,,0
UPI_00240,1,7,7.0,0.14285714285714285,187016.49,135021.85,0.7219783422459893,0.2434528213270333,0.03571428571428571,0.0,0.0,1.0,0.018172889602522557,0.04,1.9669572266274347,1.6217588326774663,3.1252755113635593,0.11512415349887133,11,train,-1,organic,,,0
UPI_00241,3,5,1.6666666666666667,0.6,211932.04,26932.89,0.12708269077513565,0.4616094263652799,0.0,0.0,0.3333333333333333,0.7690223267562553,0.02119821918714982,0.034482758620689655,2.785007245143761,2.018472841527779,4.833759457575638,0.1330166270783848,1,train,-1,organic,,,0
UPI_00242,1,2,2.0,0.5,166783.43,239233.19,0.6971584213340378,0.5233526343063158,0.0,0.6666666666666666,0.0,1.0,0.01625465961778153,0.045454545454545456,0.392966898715482,0.334378519388476,7.3339798666664855,0.13090257023311416,5,train,-1,organic,,,0
UPI_00243,23,0,0.0,0.0,1051265.38,0.0,0.0,2.1736235486462516,0.0,0.0,0.0,0.054277202563320234,0.04238310374821084,0.05084745762711865,0.5512369065789172,0.5269064202116257,2.565443550197565,0.145478374836173,30,train,-1,organic,,,0
UPI_00244,4,7,1.75,0.5714285714285714,120885.41,216685.05,0.5578853068513996,0.3236989942877452,0.07272727272727272,0.4,0.0,0.7659328741065414,0.01202435521359931,0.058823529411764705,2.0817703487204593,2.0773944155317325,1.5455907983470694,0.12661498708010335,14,train,-1,organic,,,0
UPI_00245,1,6,6.0,0.16666666666666666,185016.31,56886.2,0.3074658918918919,0.2435043235856035,0.0,0.0,0.0,1.0,0.01853152108784147,0.04,2.551013611579505,1.9434610501945024,3.571743441558354,0.13169845594913715,24,train,-1,organic,,,0
UPI_00246,2,7,3.5,0.2857142857142857,370630.86,125097.72,0.3375264460951631,0.3156718352527795,0.0,0.2222222222222222,0.0,0.9914122739293794,0.0245128448878367,0.030303030303030304,2.3301377123453553,1.8930211837435982,3.6669899333332427,0.12642986152919927,6,train,-1,organic,,,0
UPI_00247,7,6,0.8571428571428571,0.8571428571428571,451694.82,106742.29,0.2363150634887248,2.5444869518061894,0.0,0.7,0.18181818181818182,0.2626066629164712,0.03830076156615296,0.03636363636363636,1.539790360658965,1.6020487367993717,5.000440818181695,0.12321792260692464,7,train,-1,organic,,,0
UPI_00248,2,5,2.5,0.4,57871.15,21419.92,0.3701311909141889,0.27934729476958003,0.0,0.0,0.16666666666666666,0.5869719376217296,0.013857964418192375,0.05263157894736842,1.4181518736205208,1.303189469029279,3.1669458515150732,0.10888252148997135,12,train,-1,organic,,,0
UPI_00249,2,5,2.5,0.4,265913.96,95858.59,0.36048724113969904,0.3865405705136072,0.0,0.0,0.16666666666666666,0.9858808194459092,0.01307875633849531,0.058823529411764705,1.9852738593400665,1.6103903139493503,2.833583130302961,0.12321792260692464,7,train,-1,organic,,,0
UPI_00250,1,9,9.0,0.1111111111111111,165014.55,76710.58,0.4648716363636363,0.24322241648606138,0.022222222222222223,0.0,0.0,1.0,0.019692634996589554,0.07692307692307693,2.3159759868060115,2.0369733758679085,2.6002292254544814,0.11778115501519756,19,train,-1,organic,,,0
UPI_00251,2,6,3.0,0.3333333333333333,127745.43,158687.24,0.8050138886044119,0.29737430729509284,0.0,0.0,0.14285714285714285,0.8725956029004651,0.020045717599939596,0.04,2.0496215301182925,1.7729934784965362,3.571743441558354,0.12814645308924486,4,train,-1,organic,,,0
UPI_00252,2,4,2.0,0.5,290332.97,87154.61,0.3001884760904115,1.4661554758184656,0.0,0.5,0.0,0.5188098135902955,0.02034799680042404,0.037037037037037035,1.0502496273257587,1.1790949267510311,4.500396736363525,0.12321792260692464,7,train,-1,organic,,,0
UPI_00253,3,10,3.3333333333333335,0.3,109593.83,158707.15,0.6905412306365315,0.3534023013571927,0.006578947368421052,0.0,0.18181818181818182,0.8104761893327989,0.027486462819175293,0.05128205128205128,2.1618033230647766,1.6020631526213818,3.545767125619747,0.12642986152919927,6,train,-1,organic,,,0
UPI_00254,2,6,3.0,0.3333333333333333,206869.13,135821.23,0.6565563242198281,0.2967482870659215,0.018518518518518517,0.3333333333333333,0.14285714285714285,0.8034666980861197,0.018395413239970935,0.125,1.7393756135671037,1.6279995076378746,3.428873703896019,0.11764705882352941,18,train,-1,organic,,,0
UPI_00255,1,6,6.0,0.16666666666666666,56004.94,86900.22,0.6444740493317265,0.24312818349492235,0.0,0.0,0.0,1.0,0.0142855583917239,0.125,1.1208337347753887,1.1421873902358548,2.285915802597346,0.11764705882352941,18,train,-1,organic,,,0
UPI_00256,2,7,3.5,0.2857142857142857,285962.18,230207.83,0.8050289544580402,0.292514181366993,0.02857142857142857,0.0,0.125,0.7907993741438721,0.02615284057742802,0.02702702702702703,2.136662919083906,1.8447605570467935,4.625407756818068,0.11376146788990826,15,train,-1,organic,,,0
UPI_00257,2,10,5.0,0.2,110992.97,98970.67,0.8916841370301214,0.3044620820545743,0.0,0.0,0.09090909090909091,0.661201257999761,0.03224482617107346,0.022727272727272728,1.9463231902388776,1.6693837070968243,4.000352654545356,0.12260967379077616,20,train,-1,organic,,,0
UPI_00258,4,8,2.0,0.5,288723.08,218261.62,0.7559548722308528,0.35375896468249557,0.0,0.2,0.2,0.7978730585838848,0.03351460668370788,0.0425531914893617,2.4940491680814723,1.9818835091466496,4.700414369090794,0.11228070175438597,10,train,-1,organic,,,0
UPI_00259,3,9,3.0,0.3333333333333333,434584.87,141028.55,0.3245132581420044,0.34162248240152115,0.015625,0.0,0.2,0.921814679412087,0.03149653080362747,0.023255813953488372,2.6074903635747404,2.07451248890332,4.300379103636257,0.10630407911001236,13,train,-1,organic,,,0
UPI_00260,1,4,4.0,0.25,59005.2,36153.55,0.6127179661016949,0.24346976723146607,0.0,0.0,0.0,1.0,0.009185561742815753,0.08333333333333333,1.2423505733820879,1.2596210219262456,2.4002115927272136,0.12321792260692464,7,train,-1,organic,,,0
UPI_00261,3,9,3.0,0.3333333333333333,271480.7,135578.37,0.4994033488278815,0.3028067592598174,0.023076923076923078,0.0,0.09090909090909091,0.48428926318655874,0.03088887415513859,0.045454545454545456,1.9853013425283765,1.6779762651703436,4.000352654545356,0.12436224489795919,8,train,-1,organic,,,0
UPI_00262,2,5,2.5,0.4,231944.72,95505.86,0.4117613046707014,0.28000554346053763,0.0,0.0,0.16666666666666666,0.842943513243382,0.014171613264132766,0.05263157894736842,1.8480609406821844,1.5273061993271515,3.1669458515150732,0.12642986152919927,6,train,-1,organic,,,0
UPI_00263,5,9,1.8,0.5555555555555556,137694.95,100895.83,0.7327489902334213,0.9193878313549688,0.017045454545454544,0.18181818181818182,0.2727272727272727,0.556957748873009,0.03126593088047931,0.023255813953488372,1.8490396517418644,1.781551141872077,3.9094355487602344,0.110055423594616,17,train,-1,organic,,,0
UPI_00264,2,4,2.0,0.5,155634.56,54794.65,0.3520725116250497,0.2584613432452981,0.03333333333333333,0.0,0.0,0.9793863284434685,0.009950991367514988,0.09090909090909091,1.4743431075320776,1.5523932856451739,1.8334949666666214,0.1281767955801105,9,train,-1,organic,,,0
UPI_00265,46,2,0.043478260869565216,0.043478260869565216,1005427.76,694374.77,0.6906262168468464,4.63091309780071,0.004432624113475178,0.2,0.0,0.09388371157773207,0.1985464180481667,0.010638297872340425,3.5629088382605674,3.577697409728021,5.875517961363491,0.12642986152919927,6,train,-1,organic,,,0
